Name,Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value)
WS_c1_which_mclass____6___1_,GO Biological Processes,19,GO:0046686,response to cadmium ion,19_GO:0050896 response to stimulus,-37,8.2,20,18982,319,441,61,14,1.6,816867|817504|817562|817637|818220|818978|819011|819236|820006|820140|820722|821870|821983|822117|823850|823955|824060|824459|826479|826515|826624|827039|827145|827931|828409|828467|828805|829330|829697|829943|830029|830909|831330|831419|831856|832098|832123|832124|832376|834207|835427|836110|836390|837953|838927|838957|839405|839501|839866|840476|841399|841442|841868|842072|842087|842147|842697|842905|843928|843934|844333,PAB4|TUB7|UBA1|GSTF10|FBA6|OASB|AT2G44060|TRIP-1|iPGAM2|ADK1|HEME1|PKP-ALPHA|HSP60|ROF1|PHS2|ALDH2B4|AAE3|FBA8|GRF1|NDPK1|AT4G10320|SBP1|OASA1|GSTF2|GSH1|AT4G23670|ACO2|ASP5|AKR2|PCK1|ROC1|GRF6|FDH|RGP2|Hsp70-2|TUA5|RAN-1|RAN2|HCF136|BIP2|GLT1|ADF3|TUB2|AT1G13930|PGM3|ARF1|TUA4|SAM1|AT1G29880|ANNAT1|PAB8|ALATS|EIF4A-2|AT1G56190|CRT1a|AT1G57720|MDAR6|cICDH|SKP1|VAB1|HSP91,-34
WS_c1_which_mclass____6___1_,GO Biological Processes,19,GO:0010038,response to metal ion,19_GO:0050896 response to stimulus,-31,6.1,17,18982,444,441,63,14,1.7,816747|816867|817504|817562|817637|818220|818978|819011|819236|820006|820140|820722|821870|821983|822117|823850|823955|824060|824459|826479|826515|826624|827039|827145|827931|828409|828467|828805|829330|829697|829943|830029|830909|831330|831419|831720|831856|832098|832123|832124|832376|834207|835427|836110|836390|837953|838927|838957|839405|839501|839866|840476|841399|841442|841868|842072|842087|842147|842697|842905|843928|843934|844333,CSI1|PAB4|TUB7|UBA1|GSTF10|FBA6|OASB|AT2G44060|TRIP-1|iPGAM2|ADK1|HEME1|PKP-ALPHA|HSP60|ROF1|PHS2|ALDH2B4|AAE3|FBA8|GRF1|NDPK1|AT4G10320|SBP1|OASA1|GSTF2|GSH1|AT4G23670|ACO2|ASP5|AKR2|PCK1|ROC1|GRF6|FDH|RGP2|FER1|Hsp70-2|TUA5|RAN-1|RAN2|HCF136|BIP2|GLT1|ADF3|TUB2|AT1G13930|PGM3|ARF1|TUA4|SAM1|AT1G29880|ANNAT1|PAB8|ALATS|EIF4A-2|AT1G56190|CRT1a|AT1G57720|MDAR6|cICDH|SKP1|VAB1|HSP91,-27
WS_c1_which_mclass____6___1_,KEGG Pathway,24,ath03010,Ribosome,,-30,6.8,17,18982,356,441,56,13,1.6,814652|816492|817299|817719|817910|818011|818188|818295|818304|818531|819018|819644|819722|819897|820324|820367|820500|821120|821787|822405|824062|824153|824468|824511|825195|825462|826569|827159|827535|827607|828099|829619|830075|830600|831282|831470|831724|832878|833518|834097|834154|834617|835342|836238|837291|837497|838938|839511|839564|839630|840194|840799|842207|842976|843298|843836,AT2G01250|AT2G19730|PGY1|AT2G31610|PRPL28|AT2G34480|AT2G36160|AT2G37190|RPS5B|RPL23AA|AT2G44120|AT3G04840|AT3G05560|AT3G07110|AT3G11510|RPS5A|AT3G13120|AT3G02080|AT3G22230|RPL12-C|BBC1|AT3G49910|STV1|AT3G53430|AT3G60245|AT3G62870|RPS18C|AT4G15000|AT4G18100|RPL16B|AT4G02230|AT4G34670|AT4G39200|AT5G07090|EMB3137|AT5G16130|AT5G02960|AT5G28060|AT5G35530|RPL27|RPS10B|AT5G45775|AT5G52650|AT5G61170|RPS15A|AT1G09690|RPL27AB|AT1G04480|RPS15|AT1G27400|PRPL11|AT1G41880|XW6|SAG24|RPL34|RPS9,-26
WS_c1_which_mclass____6___1_,KEGG Pathway,24,ko03010,Ribosome,,-30,6.8,17,18982,356,441,56,13,1.6,814652|816492|817299|817719|817910|818011|818188|818295|818304|818531|819018|819644|819722|819897|820324|820367|820500|821120|821787|822405|824062|824153|824468|824511|825195|825462|826569|827159|827535|827607|828099|829619|830075|830600|831282|831470|831724|832878|833518|834097|834154|834617|835342|836238|837291|837497|838938|839511|839564|839630|840194|840799|842207|842976|843298|843836,AT2G01250|AT2G19730|PGY1|AT2G31610|PRPL28|AT2G34480|AT2G36160|AT2G37190|RPS5B|RPL23AA|AT2G44120|AT3G04840|AT3G05560|AT3G07110|AT3G11510|RPS5A|AT3G13120|AT3G02080|AT3G22230|RPL12-C|BBC1|AT3G49910|STV1|AT3G53430|AT3G60245|AT3G62870|RPS18C|AT4G15000|AT4G18100|RPL16B|AT4G02230|AT4G34670|AT4G39200|AT5G07090|EMB3137|AT5G16130|AT5G02960|AT5G28060|AT5G35530|RPL27|RPS10B|AT5G45775|AT5G52650|AT5G61170|RPS15A|AT1G09690|RPL27AB|AT1G04480|RPS15|AT1G27400|PRPL11|AT1G41880|XW6|SAG24|RPL34|RPS9,-26
WS_c1_which_mclass____6___1_,KEGG Pathway,24,ath04145,Phagosome,,-14,10,13,18982,82,441,19,4.3,0.97,816386|817504|817986|823170|830008|830063|831100|832098|834459|836301|836390|836391|837840|838590|838614|839405|841425|842087|843934,SCY1|TUB7|AT2G34250|AT3G42050|VAB2|VHA-A3|TUB6|TUA5|TUB4|CNX1|TUB2|TUB3|DET3|TUB5|VAB3|TUA4|TUA2|CRT1a|VAB1,-10
WS_c1_which_mclass____6___1_,KEGG Pathway,24,ko04145,Phagosome,,-14,10,13,18982,82,441,19,4.3,0.97,816386|817504|817986|823170|830008|830063|831100|832098|834459|836301|836390|836391|837840|838590|838614|839405|841425|842087|843934,SCY1|TUB7|AT2G34250|AT3G42050|VAB2|VHA-A3|TUB6|TUA5|TUB4|CNX1|TUB2|TUB3|DET3|TUB5|VAB3|TUA4|TUA2|CRT1a|VAB1,-10
WS_c1_which_mclass____6___1_,GO Biological Processes,19,GO:0051188,cofactor biosynthetic process,19_GO:0008152 metabolic process,-13,4.7,10,18982,300,441,33,7.5,1.3,816874|817589|817599|818220|818382|818402|818708|818766|820006|820722|821870|824034|824459|826987|827479|828409|828853|830724|831984|833497|834757|835157|835185|836476|837610|839009|839429|839489|839501|840521|841883|842072|843310,NAPRT2|FC2|C4H|FBA6|CAC3|PDX1.1|AT2G41090|NTRC|iPGAM2|HEME1|PKP-ALPHA|GSA2|FBA8|SAM-2|LIL3:1|GSH1|PORB|HEMC|PCB2|CAC2|LIL3:2|MAB1|AT5G51110|GSA1|ACLA-1|POR C|PDH-E1 ALPHA|LIN2|SAM1|ACC1|AT1G54410|AT1G56190|HEMB1,-9.9
WS_c1_which_mclass____6___1_,GO Biological Processes,19,GO:0009266,response to temperature stimulus,19_GO:0050896 response to stimulus,-13,3.3,9.1,18982,644,441,49,11,1.5,818295|818531|819296|819386|820020|820929|821983|822117|822590|823531|824153|825714|827931|828409|829330|830909|831100|831332|831361|831398|831720|831793|831856|831889|832147|832185|832267|832950|833836|834207|834417|834913|835341|835701|835991|836360|837619|837953|839341|839436|839666|840069|840476|840521|842697|843771|843835|844143|844333,AT2G37190|RPL23AA|CCA1|GSTF8|PK1|EBP|HSP60|ROF1|PHS1|J3|AT3G49910|FIB|GSTF2|GSH1|ASP5|GRF6|TUB6|P5CR|VDAC3|CLPB3|FER1|PRR7|Hsp70-2|EIN2|DIN10|GER3|J2|BIP1|GRF3|BIP2|HOT5|AT5G48570|HSP90.1|HSP81-2|cPT4|BAG7|SEX1|AT1G13930|LHY|THM1|STZ|ACBP6|ANNAT1|ACC1|MDAR6|HSP101|FAB1|RAP2.4|HSP91,-9.7
WS_c1_which_mclass____6___1_,GO Biological Processes,19,GO:0051186,cofactor metabolic process,19_GO:0008152 metabolic process,-12,3.4,8.8,18982,540,441,43,9.8,1.4,816874|817589|817599|818220|818382|818402|818708|818766|820006|820118|820722|821163|821870|821964|824034|824459|825814|826470|826987|827479|828409|828853|829330|829652|830724|831984|833497|833840|834757|835157|835185|836476|837610|839009|839429|839489|839501|840081|840521|841883|842072|842905|843310,NAPRT2|FC2|C4H|FBA6|CAC3|PDX1.1|AT2G41090|NTRC|iPGAM2|SOX|HEME1|AT3G02360|PKP-ALPHA|SAHH2|GSA2|FBA8|ABCI8|CRY1|SAM-2|LIL3:1|GSH1|PORB|ASP5|APX3|HEMC|PCB2|CAC2|AT5G38520|LIL3:2|MAB1|AT5G51110|GSA1|ACLA-1|POR C|PDH-E1 ALPHA|LIN2|SAM1|AT1G31910|ACC1|AT1G54410|AT1G56190|cICDH|HEMB1,-8.9
WS_c1_which_mclass____6___1_,GO Biological Processes,19,GO:0006979,response to oxidative stress,19_GO:0050896 response to stimulus,-11,3.6,8.8,18982,464,441,39,8.8,1.4,818280|818531|818708|818766|820919|821807|821921|824493|825653|826470|826515|826702|826730|827039|827412|827831|828409|828805|829504|829641|829652|830768|831241|831720|831889|832147|833729|835571|835840|836110|836451|837531|837708|839436|839666|840115|840158|840476|842087,PAL1|RPL23AA|AT2G41090|NTRC|AT3G16670|TIC|FIB4|PAL2|ATHM2|CRY1|NDPK1|NDPK3|ACS6|SBP1|CLPR4|AT4G20830|GSH1|ACO2|EX1|XDH1|APX3|AT5G08670|TT4|FER1|EIN2|DIN10|EMB1467|TSB1|AT5G57345|ADF3|NDPK2|LRR XI-23|RBP45B|THM1|STZ|RCD1|MYC2|ANNAT1|CRT1a,-8.6
